,id,text,author_id,conversation_id,in_reply_to_user_id,context_annotations,lang,geo,source,entities,reply_settings,referenced_tweet_id,referenced_tweet_type,created_at,possibly_sensitive,public_metrics,attachments,referenced_tweet_text,next_token
2744,1479155871619813379,RT @DilliDurAst: Cancelling election rallies a good idea in light of Omicron. But it will only help BJP. Other parties need rallies the mos…,1615109970,1479155871619813379,,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]",en,,Twitter for Android,"{'annotations': [{'start': 69, 'end': 75, 'probability': 0.3874, 'type': 'Place', 'normalized_text': 'Omicron'}, {'start': 100, 'end': 102, 'probability': 0.7552, 'type': 'Organization', 'normalized_text': 'BJP'}], 'mentions': [{'start': 3, 'end': 15, 'username': 'DilliDurAst', 'id': '293063175'}]}",following,1479144646211080194,retweeted,2022-01-06 18:20:15+00:00,False,"{'retweet_count': 15, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,"Cancelling election rallies a good idea in light of Omicron. But it will only help BJP. Other parties need rallies the most. BJP has an army of workers, and then RSS workers, for door to door campaigning. Also has a monopoly over social media, TV news, ad budgets…",b26v89c19zqg8o3fpe194imgbb9gugfljrz02suqxnr7h
2745,1479155871187832833,"RT @jkenney: However, there are still nearly 2 million Albertans who have received two doses and are eligible for a booster who haven’t rec…",34747812,1479155871187832833,,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1108793031996534784', 'name': 'Jason Kenney', 'description': 'Leader of the United Conservative Party in Alberta, Jason Kenney'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '1108793031996534784', 'name': 'Jason Kenney', 'description': 'Leader of the United Conservative Party in Alberta, Jason Kenney'}}]",en,,Twitter Web App,"{'mentions': [{'start': 3, 'end': 11, 'username': 'jkenney', 'id': '21525682'}]}",everyone,1479142053158162432,retweeted,2022-01-06 18:20:15+00:00,False,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,"However, there are still nearly 2 million Albertans who have received two doses and are eligible for a booster who haven’t received one yet.

Protect yourself and help our hospitals withstand this Omicron wave.

➡ Book now: https://t.co/oY4ZqAeg1j

(2/2)",b26v89c19zqg8o3fpe194imgbb9gugfljrz02suqxnr7h
2746,1479155869522673664,Covid Treatments Including Paxlovid Are Rationed as Cases Spike https://t.co/y65uWfJuHb,1333051816246792197,1479155869522673664,,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]",en,,IFTTT,"{'urls': [{'start': 64, 'end': 87, 'url': 'https://t.co/y65uWfJuHb', 'expanded_url': 'https://ift.tt/3F7V2cg', 'display_url': 'ift.tt/3F7V2cg', 'images': [{'url': 'https://pbs.twimg.com/news_img/1479125573716774912/iHQUcnDw?format=jpg&name=orig', 'width': 3000, 'height': 1688}, {'url': 'https://pbs.twimg.com/news_img/1479125573716774912/iHQUcnDw?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Lifesaving Covid Treatments Face Rationing as Virus Surges Again', 'description': 'Scarce supplies and surging Covid cases have caused health officials, hospitals, doctors and patients to scramble for pills and infusions.', 'unwound_url': 'https://www.nytimes.com/2022/01/06/business/covid-paxlovid-antibodies-omicron.html'}]}",everyone,,,2022-01-06 18:20:15+00:00,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,,b26v89c19zqg8o3fpe194imgbb9gugfljrz02suqxnr7h
2747,1479155869027913729,RT @DrEricDing: ⚠️NOT MILDER FOR LONG COVID: “#LongCovid can happen no matter what virus variant. There's no evidence that there's any diff…,1331655219328020481,1479155869027913729,,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]",en,,Twitter Web App,"{'hashtags': [{'start': 46, 'end': 56, 'tag': 'LongCovid'}], 'mentions': [{'start': 3, 'end': 14, 'username': 'DrEricDing', 'id': '18831926'}]}",everyone,1477425006263123972,retweeted,2022-01-06 18:20:15+00:00,False,"{'retweet_count': 2746, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,"⚠️NOT MILDER FOR LONG COVID: “#LongCovid can happen no matter what virus variant. There's no evidence that there's any difference between delta or beta or now omicron” ~Fauci.

“10-30+ % of people will go on to have persistence of symptoms”—of billions 👀 
https://t.co/yMQkmPvuqn https://t.co/KjHggaDjCe",b26v89c19zqg8o3fpe194imgbb9gugfljrz02suqxnr7h
2748,1479155868000296965,Muertes por Covid-19 siguen bajando pese al ‘tsunami Ómicron’: OMS https://t.co/RwWSMkB5lV,588646221,1479155868000296965,,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '1332265012266631169', 'name': 'Tsunamis'}}]",es,,WordPress.com,"{'annotations': [{'start': 12, 'end': 16, 'probability': 0.2287, 'type': 'Place', 'normalized_text': 'Covid'}], 'urls': [{'start': 67, 'end': 90, 'url': 'https://t.co/RwWSMkB5lV', 'expanded_url': 'https://www.acierta.mx/site/muertes-por-covid-19-siguen-bajando-pese-al-tsunami-omicron-oms/', 'display_url': 'acierta.mx/site/muertes-p…'}]}",everyone,,,2022-01-06 18:20:14+00:00,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,,b26v89c19zqg8o3fpe194imgbb9gugfljrz02suqxnr7h
2749,1479155867832524801,RT @Mediavenir: 🇫🇷 ALERTE INFO - 261.481 cas de #COVID19 ont été détectés en 24h en France. (SPF) #COVID19France #Omicron,2601840718,1479155867832524801,,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]",fr,,Twitter for iPhone,"{'hashtags': [{'start': 48, 'end': 56, 'tag': 'COVID19'}, {'start': 98, 'end': 112, 'tag': 'COVID19France'}, {'start': 113, 'end': 121, 'tag': 'Omicron'}], 'mentions': [{'start': 3, 'end': 14, 'username': 'Mediavenir', 'id': '1214315619031478272'}]}",everyone,1479155058835132421,retweeted,2022-01-06 18:20:14+00:00,False,"{'retweet_count': 852, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,🇫🇷 ALERTE INFO - 261.481 cas de #COVID19 ont été détectés en 24h en France. (SPF) #COVID19France #Omicron,b26v89c19zqg8o3fpe194imgbb9gugfljrz02suqxnr7h
2750,1479155867492700165,"RT @JoelHardenONDP: If you're on #ODSP and need help getting to a vaccination clinic, you can ask your caseworker for help w/ travel costs.…",1054841704744857600,1479155867492700165,,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]",en,,Twitter for Android,"{'hashtags': [{'start': 33, 'end': 38, 'tag': 'ODSP'}], 'mentions': [{'start': 3, 'end': 18, 'username': 'JoelHardenONDP', 'id': '2478148638'}]}",everyone,1479143867068919823,retweeted,2022-01-06 18:20:14+00:00,False,"{'retweet_count': 99, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,"If you're on #ODSP and need help getting to a vaccination clinic, you can ask your caseworker for help w/ travel costs.

@fordnation is once again failing to protect #PwD during this omicron surge, but we can support each other. Please share w/ anyone that may need this support.",b26v89c19zqg8o3fpe194imgbb9gugfljrz02suqxnr7h
2751,1479155867371012096,RT @juliovacacela: La televisión danesa TV2 tuvo 13 horas ¡trece! a un grupo de expertos en COVID-19 contestando preguntas de los usuarios…,111023010,1479155867371012096,,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]",es,,Twitter for Android,"{'annotations': [{'start': 92, 'end': 96, 'probability': 0.4189, 'type': 'Place', 'normalized_text': 'COVID'}], 'mentions': [{'start': 3, 'end': 17, 'username': 'juliovacacela', 'id': '58167137'}]}",everyone,1478580844738621441,retweeted,2022-01-06 18:20:14+00:00,False,"{'retweet_count': 8811, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,"La televisión danesa TV2 tuvo 13 horas ¡trece! a un grupo de expertos en COVID-19 contestando preguntas de los usuarios preocupados por el avance de la variante ómicron.

Reproduciré algunas de ellas por si pueden ser de utilidad en nuestro país así que agradecería difusión.",b26v89c19zqg8o3fpe194imgbb9gugfljrz02suqxnr7h
2752,1479155866028838912,"RT @BreeNewsome: We are not ""learning to live with COVID."" The Omicron wave is not the end. The pandemic is hastening the collapse of our i…",94231146,1479155866028838912,,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]",en,,Twitter for iPhone,"{'mentions': [{'start': 3, 'end': 15, 'username': 'BreeNewsome', 'id': '110326494'}]}",everyone,1479148395910553600,retweeted,2022-01-06 18:20:14+00:00,False,"{'retweet_count': 131, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,"We are not ""learning to live with COVID."" The Omicron wave is not the end. The pandemic is hastening the collapse of our infrastructure &amp; the unraveling of our social fabric.",b26v89c19zqg8o3fpe194imgbb9gugfljrz02suqxnr7h
2753,1479155864028147713,"RT @CA_HarshilSHETH: Listen to this Gentleman

How does Omicron stopping CAs?

How even Covid, Floods, Rains stopping CA to work?

They mus…",234716041,1479155864028147713,,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]",en,,Twitter for Android,"{'annotations': [{'start': 118, 'end': 119, 'probability': 0.8784, 'type': 'Place', 'normalized_text': 'CA'}], 'mentions': [{'start': 3, 'end': 19, 'username': 'CA_HarshilSHETH', 'id': '79238393'}]}",everyone,1479148141450457092,retweeted,2022-01-06 18:20:14+00:00,False,"{'retweet_count': 235, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,"Listen to this Gentleman

How does Omicron stopping CAs?

How even Covid, Floods, Rains stopping CA to work?

They must work in any unfavorable situation

Lockdown हे तो घर से भी
और
Covid हुआ तो Hospital से भी 

CA must work to complete ITR / TAR

🙏 https://t.co/BX5SLXLr6e",b26v89c19zqg8o3fpe194imgbb9gugfljrz02suqxnr7h
2754,1479155863843745793,"RT @RaquelBlascoR: Parece que Londres ha hecho pico:
✅Disminución de los casos nuevos
✅ Disminución de ingresos hospitalarios 
✅No aumento…",1236926538,1479155863843745793,,[],es,,Twitter Web App,"{'annotations': [{'start': 30, 'end': 36, 'probability': 0.9168, 'type': 'Place', 'normalized_text': 'Londres'}], 'mentions': [{'start': 3, 'end': 17, 'username': 'RaquelBlascoR', 'id': '263906729'}]}",everyone,1479136842779873280,retweeted,2022-01-06 18:20:13+00:00,False,"{'retweet_count': 106, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,"Parece que Londres ha hecho pico:
✅Disminución de los casos nuevos
✅ Disminución de ingresos hospitalarios 
✅No aumento de las camas de críticos utilizadas
Parece que cuanto más sale Delta de la ecuación y más entra Ómicron más lo agradecen las UCI's. 
https://t.co/iKytry0984 https://t.co/JbaxiiDBh7",b26v89c19zqg8o3fpe194imgbb9gugfljrz02suqxnr7h
2755,1479155863520747523,"RT @bengibaser: 🦠📌Dünya Sağlık Örgütü:

“Maalesef Omicron son varyant olmayacak, virüs evrim geçirmeyi sürdürüyor.""",984399675234160640,1479155863520747523,,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]",tr,,Twitter for iPhone,"{'mentions': [{'start': 3, 'end': 14, 'username': 'bengibaser', 'id': '1013204313026555908'}]}",everyone,1479132237325123590,retweeted,2022-01-06 18:20:13+00:00,False,"{'retweet_count': 295, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,"🦠📌Dünya Sağlık Örgütü:

“Maalesef Omicron son varyant olmayacak, virüs evrim geçirmeyi sürdürüyor.""",b26v89c19zqg8o3fpe194imgbb9gugfljrz02suqxnr7h
2756,1479155863394783238,RT @frozen: The sense of urgency Dr. Henry shows in opening schools is entirely absent when asked about speeding up 2nd doses for kids—dose…,275628840,1479155863394783238,,[],en,,Twitter Web App,"{'annotations': [{'start': 33, 'end': 41, 'probability': 0.9946, 'type': 'Person', 'normalized_text': 'Dr. Henry'}], 'mentions': [{'start': 3, 'end': 10, 'username': 'frozen', 'id': '3832'}]}",everyone,1479139782043131905,retweeted,2022-01-06 18:20:13+00:00,False,"{'retweet_count': 33, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,"The sense of urgency Dr. Henry shows in opening schools is entirely absent when asked about speeding up 2nd doses for kids—doses that may prevent pediatric hospitalizations or worse from Omicron and Delta. Why?
#bcpoli #bced https://t.co/Zhw39VGysi https://t.co/qHFBSxmCYc",b26v89c19zqg8o3fpe194imgbb9gugfljrz02suqxnr7h
2757,1479155863222902793,"RT @nathanpsmad: 🦠Les hospitalisations COVID chez enfants américains explosent et mettent écoles sous pression

672 hospitalisations d’enfa…",6256362,1479155863222902793,,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]",fr,,Twitter for Android,"{'mentions': [{'start': 3, 'end': 15, 'username': 'nathanpsmad', 'id': '930875353'}]}",everyone,1479067728258478080,retweeted,2022-01-06 18:20:13+00:00,False,"{'retweet_count': 308, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,"🦠Les hospitalisations COVID chez enfants américains explosent et mettent écoles sous pression

672 hospitalisations d’enfants COVID sévère PAR JOUR aux USA 

Il faut protéger les enfants et les vacciner
Chaque cas grave chez un enfant est inacceptable

https://t.co/D0ymwX9Mbd",b26v89c19zqg8o3fpe194imgbb9gugfljrz02suqxnr7h
2758,1479155863105458182,"RT @NaheedD: Horrific News: Ava-Mae, a 5 year old Ontario girl, has died of COVID. Meanwhile, the number of children being hospitalized wit…",2409144238,1479155863105458182,,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]",en,,Twitter for iPhone,"{'annotations': [{'start': 50, 'end': 56, 'probability': 0.8202, 'type': 'Place', 'normalized_text': 'Ontario'}], 'mentions': [{'start': 3, 'end': 11, 'username': 'NaheedD', 'id': '166985027'}]}",everyone,1479084547476271105,retweeted,2022-01-06 18:20:13+00:00,False,"{'retweet_count': 1077, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,"Horrific News: Ava-Mae, a 5 year old Ontario girl, has died of COVID. Meanwhile, the number of children being hospitalized with Omicron is rising. 

If your response is to ask if they had pre-existing conditions, please just stop. 

No child should be sick. No child should die.",b26v89c19zqg8o3fpe194imgbb9gugfljrz02suqxnr7h
2759,1479155862639886340,"RT @Mippcivzla: 🗣️ ¡𝐄𝐒 𝐂𝐎𝐍𝐓𝐈𝐆𝐎 ! ✍️🇻🇪
La variante ómicron presenta la mayor cantidad de mutaciones. Debemos evitar su propagación, recuerda…",1384141510417911812,1479155862639886340,,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]",es,,Twitter for Android,"{'mentions': [{'start': 3, 'end': 14, 'username': 'Mippcivzla', 'id': '839299289792774144'}]}",everyone,1479139448335962112,retweeted,2022-01-06 18:20:13+00:00,False,"{'retweet_count': 273, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,"🗣️ ¡𝐄𝐒 𝐂𝐎𝐍𝐓𝐈𝐆𝐎 ! ✍️🇻🇪
La variante ómicron presenta la mayor cantidad de mutaciones. Debemos evitar su propagación, recuerda que vacunarse y cuidarse es necesario para preservar tu salud!
#EncuestaDetecciónDeCovid https://t.co/bct5vt4C5a",b26v89c19zqg8o3fpe194imgbb9bgbyj3yns9ikrlmfel
2760,1479155862308597764,RT @Divideandattack: “Latest updates: MPs’ report warns over staffing crisis as Covid threatens to overwhelm health service” https://t.co/Q…,1083978820301000706,1479155862308597764,,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]",en,,Twitter Web App,"{'annotations': [{'start': 80, 'end': 84, 'probability': 0.6123, 'type': 'Organization', 'normalized_text': 'Covid'}], 'mentions': [{'start': 3, 'end': 19, 'username': 'Divideandattack', 'id': '1076344425188597760'}]}",everyone,1479030172783452163,retweeted,2022-01-06 18:20:13+00:00,False,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,“Latest updates: MPs’ report warns over staffing crisis as Covid threatens to overwhelm health service” https://t.co/QAby9aRGmJ,b26v89c19zqg8o3fpe194imgbb9bgbyj3yns9ikrlmfel
2761,1479155861486505988,"RT @LilianBianco: Omicron vers sa remise du disque de diamant 

 https://t.co/14IOieGxej",808708102925193216,1479155861486505988,,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]",fr,,Twitter for iPhone,"{'mentions': [{'start': 3, 'end': 16, 'username': 'LilianBianco', 'id': '827453456361410560'}], 'urls': [{'start': 65, 'end': 88, 'url': 'https://t.co/14IOieGxej', 'expanded_url': 'https://twitter.com/ynsSan/status/1475713726154264578/video/1', 'display_url': 'pic.twitter.com/14IOieGxej'}]}",everyone,1478792223860957184,retweeted,2022-01-06 18:20:13+00:00,False,"{'retweet_count': 5843, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",{'media_keys': ['7_1475713706025795584']},"Omicron vers sa remise du disque de diamant 

 https://t.co/14IOieGxej",b26v89c19zqg8o3fpe194imgbb9bgbyj3yns9ikrlmfel
2762,1479155861364756486,@GovInslee Any prior cold treatment anybody has taken in the past to treat cold symptoms pretty much aught to do it. Omicron is the cold. You're reign of lawlessness can no longer be justified. You're the criminal now. You should be held liable for firing vital state workers. Especially DOT,1366460295196024832,1478878565147897856,1077214808,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1055216128945881088', 'name': 'Jay Inslee', 'description': 'US governor of Washington, \nJay Inslee'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '1055216128945881088', 'name': 'Jay Inslee', 'description': 'US governor of Washington, \nJay Inslee'}}, {'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]",en,,Twitter Web App,"{'mentions': [{'start': 0, 'end': 10, 'username': 'GovInslee', 'id': '1077214808'}]}",everyone,1478878565147897856,replied_to,2022-01-06 18:20:13+00:00,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,"With Omicron #COVID19 cases surging, it is vital that we redouble our efforts to stop the spread and avoid disruption of services and systems across the state. We are taking several immediate actions to help our communities cope.",b26v89c19zqg8o3fpe194imgbb9bgbyj3yns9ikrlmfel
2763,1479155861226651649,RT @BerniceCBC: The number of children being admitted to hospital for Covid-19 is on the rise in Canada.  https://t.co/lEUoolWoaq,4180056914,1479155861226651649,,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]",en,,Twitter for iPhone,"{'annotations': [{'start': 70, 'end': 77, 'probability': 0.2526, 'type': 'Organization', 'normalized_text': 'Covid-19'}, {'start': 97, 'end': 102, 'probability': 0.9978, 'type': 'Place', 'normalized_text': 'Canada'}], 'mentions': [{'start': 3, 'end': 14, 'username': 'BerniceCBC', 'id': '258415882'}], 'urls': [{'start': 106, 'end': 129, 'url': 'https://t.co/lEUoolWoaq', 'expanded_url': 'https://www.cbc.ca/news/health/children-hospitalization-omicron-1.6305207', 'display_url': 'cbc.ca/news/health/ch…'}]}",everyone,1479154053896626177,retweeted,2022-01-06 18:20:13+00:00,False,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,The number of children being admitted to hospital for Covid-19 is on the rise in Canada.  https://t.co/lEUoolWoaq,b26v89c19zqg8o3fpe194imgbb9bgbyj3yns9ikrlmfel
2764,1479155860848979979,"Royal Caribbean, Norwegian Cruise cancel voyages amid omicron spread #NewsBreak  https://t.co/H2lXzG8CtF",35606154,1479155860848979979,,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974596157181954', 'name': 'Hospitality'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596656373760', 'name': 'Cruise Line'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026470802', 'name': 'Royal Caribbean'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026474720', 'name': 'Norwegian Cruise Line'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '839159814991167489', 'name': 'Travel', 'description': 'Travel'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '839160129752686593', 'name': 'General Travel', 'description': 'General Travel'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '857603051657482241', 'name': 'Destinations', 'description': 'Destinations'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '849076613077540864', 'name': 'Cruise travel', 'description': 'Cruises'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '864939238273409024', 'name': 'Cruise Line', 'description': 'Cruise Line'}}, {'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '839159814991167489', 'name': 'Travel', 'description': 'Travel'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '839160129752686593', 'name': 'General Travel', 'description': 'General Travel'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '839161975712067584', 'name': 'Travel Actions', 'description': 'This entity includes all conversations about travel and vacation.'}}]",en,,Twitter for iPhone,"{'annotations': [{'start': 0, 'end': 14, 'probability': 0.7404, 'type': 'Place', 'normalized_text': 'Royal Caribbean'}], 'hashtags': [{'start': 69, 'end': 79, 'tag': 'NewsBreak'}], 'urls': [{'start': 81, 'end': 104, 'url': 'https://t.co/H2lXzG8CtF', 'expanded_url': 'https://www.newsbreakapp.com/n/0deFLfLN?pd=050H5V3y&lang=en_US&s=i2', 'display_url': 'newsbreakapp.com/n/0deFLfLN?pd=…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1479155861130039300/XoorDdzQ?format=jpg&name=orig', 'width': 960, 'height': 501}, {'url': 'https://pbs.twimg.com/news_img/1479155861130039300/XoorDdzQ?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Royal Caribbean, Norwegian Cruise cancel voyages amid omicron spread - NewsBreak', 'description': 'Royal Caribbean and Norwegian Cruise Line on Wednesday canceled sailings amid rising fears of omicron-related coronavirus infections that have dampened the nascent recovery of the pandemic-ravaged cruise industry. Royal Caribbean Cruises Ltd called off its Spectrum of the Seas cruise for Jan. 6 after nine guests on its Jan....', 'unwound_url': 'https://www.newsbreak.com/news/2478355757348/royal-caribbean-norwegian-cruise-cancel-voyages-amid-omicron-spread?noAds=1&_f=app_share&s=i2'}]}",everyone,,,2022-01-06 18:20:13+00:00,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,,b26v89c19zqg8o3fpe194imgbb9bgbyj3yns9ikrlmfel
2765,1479155860555239425,RT @PreetiChoudhry: No it’s not like the common ‘flu’.. and definitely not my definition of ‘mild’ .. #Omicron might not put you on an oxyg…,1297648671413084160,1479155860555239425,,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]",en,,Twitter for iPhone,"{'hashtags': [{'start': 102, 'end': 110, 'tag': 'Omicron'}], 'mentions': [{'start': 3, 'end': 18, 'username': 'PreetiChoudhry', 'id': '927652440'}]}",everyone,1478751476121956354,retweeted,2022-01-06 18:20:13+00:00,False,"{'retweet_count': 33, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,No it’s not like the common ‘flu’.. and definitely not my definition of ‘mild’ .. #Omicron might not put you on an oxygen bed buts it’s a shit show alright .. #maskup,b26v89c19zqg8o3fpe194imgbb9bgbyj3yns9ikrlmfel
2766,1479155860496863232,"RT @Mediavenir: 🇫🇷 FLASH - Situation sanitaire dans les établissements scolaires en #France :

- 10.800 classes fermées
- 25.000 élèves pos…",1146502392994832386,1479155860496863232,,[],fr,,Twitter for iPhone,"{'hashtags': [{'start': 84, 'end': 91, 'tag': 'France'}], 'mentions': [{'start': 3, 'end': 14, 'username': 'Mediavenir', 'id': '1214315619031478272'}]}",everyone,1479123369463201793,retweeted,2022-01-06 18:20:13+00:00,False,"{'retweet_count': 4614, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,"🇫🇷 FLASH - Situation sanitaire dans les établissements scolaires en #France :

- 10.800 classes fermées
- 25.000 élèves positifs à la #COVID19 et 4.000 adultes
- 75.000 élèves isolés et 3.000 adultes

(Le Parisien) #COVID19France #Omicron",b26v89c19zqg8o3fpe194imgbb9bgbyj3yns9ikrlmfel
